2019-12-06 04:50:00,Snow Beach,0,Closed
2019-12-06 04:50:00,Equipment Rental Center,0,Closed
2019-12-06 04:50:00,Snow Beach,0,Closed
2019-12-06 04:50:00,Equipment Rental Center,0,Closed
2019-12-06 06:04:00,Cardio Areas,15,Open

